slice_num,z_nm,n_points,vtk_phi_min,vtk_phi_mean,vtk_phi_max,fem_phi_min,fem_phi_mean,fem_phi_max,abs_err_min,abs_err_mean,abs_err_max,rel_err_min,rel_err_mean,rel_err_max
24,23.0,63257,-0.31972566,0.007483732,0.13936874,-1.0234236292040733,-0.9966345820820876,-0.8947164454434742,-1.1428822968280548,-1.004118311503093,-0.6263211137468537,1.9589328829864834,33.93592658565111,104821.2153510162
25,24.0,70699,-0.31972566,-0.010536033,0.13936874,-1.024815628226132,-0.9975550170936629,-0.8947164454434742,-1.1428822968280548,-0.9870189827594912,-0.6263211137468537,1.9589328829864834,30.92321668216226,104821.2153510162
26,25.0,78141,-0.31972566,-0.025359541,0.13936874,-1.026207627248191,-0.9984635129878852,-0.8947164454434742,-1.1428822968280548,-0.9731039696694693,-0.6263211137468537,1.9589328829864834,28.47529330464219,104821.2153510162
27,26.0,85583,-0.31972566,-0.037820585,0.13936874,-1.0275996262702498,-0.999363145652915,-0.8947164454434742,-1.1428822968280548,-0.9615425566065485,-0.6263211137468537,1.9589328829864834,26.445128879387987,104821.2153510162
28,27.0,93025,-0.31972566,-0.048486147,0.13936874,-1.0289916252923088,-1.0002559642142959,-0.8947164454434742,-1.1428822968280548,-0.9517698142840283,-0.6263211137468537,1.9589328829864834,24.732727981723407,104821.2153510162
29,28.0,96746,-0.31972566,-0.06411213,0.11917236,-1.0303841338740982,-1.0020057388322612,-0.9261492096520008,-1.13262371402884,-0.937893609453435,-0.6263211137468537,1.9589328829864834,23.517488330667433,104821.2153510162
30,29.0,104188,-0.31972566,-0.072111025,0.11917236,-1.0317774803004998,-1.0028591252758536,-0.9261492096520008,-1.13262371402884,-0.9307480988220568,-0.6263211137468537,1.9589328829864834,22.185726845236886,104821.2153510162
31,30.0,111630,-0.31972566,-0.079208605,0.11917236,-1.033170826726901,-1.0037130726078565,-0.9261492096520008,-1.13262371402884,-0.9245044647009015,-0.6263211137468537,1.9589328829864834,21.026243807242764,104821.2153510162
32,31.0,119072,-0.31972566,-0.074554235,0.11917236,-1.0345629561977177,-1.0045670091633383,-0.9261492096520008,-1.13262371402884,-0.9300127785500554,-0.6263211137468537,1.9589328829864834,21.291907036778063,104821.2153510162
33,32.0,126514,-0.31972566,-0.06712222,0.11917236,-1.0359538687129501,-1.00541948352439,-0.9261492096520008,-1.13262371402884,-0.9382972668969728,-0.6263211137468537,1.9589328829864834,22.22883279245432,104821.2153510162
34,33.0,133956,-0.31972566,-0.06063939,0.11917236,-1.0373553048519422,-1.0062705204313331,-0.9261492096520008,-1.13262371402884,-0.9456311345650316,-0.6263211137468537,1.9589328829864834,32.16137086365904,147540.54311266742
35,34.0,141398,-0.31972566,-0.06423555,0.11917236,-1.0387721814803732,-1.0071207944322396,-0.9261492096520008,-1.13262371402884,-0.9428852471780064,-0.6263211137468537,1.9589328829864834,30.980902520688854,147540.54311266742
36,35.0,145119,-0.31972566,-0.07466176,0.11786445,-1.0402190465305328,-1.008394293321698,-0.9280222384536204,-1.1319639269415687,-0.9337325364609073,-0.6263211137468537,1.9589328829864834,29.832513092856864,147540.54311266742
37,36.0,145119,-0.31972566,-0.08909629,0.11525201,-1.0416715858936891,-1.0100925181240008,-0.9317682960568596,-1.1306497935394146,-0.9209962323184769,-0.6263211137468537,1.9589328829864834,28.04267444006138,147540.54311266742
